Water Type,Date,Year,Month,Location,Latitude,Longitude,"Carbon, Organic, Dissolved as C :- {DOC}",pH,Nitrate as N,"Oxygen, Dissolved as O2",text
RIVER / RUNNING SURFACE WATER,2016-02,2016,2,TILL @ HEATON MILL,55.674945826365814,-2.160534365357642,0.0,0.0,2.2984999999999998,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 2.2984999999999998           , Dissolved Oxygen as O2 = 0.0"
RIVER / RUNNING SURFACE WATER,2016-03,2016,3,TILL @ HEATON MILL,55.674945826365814,-2.160534365357642,0.0,0.0,1.8466666666666667,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 1.8466666666666667           , Dissolved Oxygen as O2 = 0.0"
RIVER / RUNNING SURFACE WATER,2016-04,2016,4,TILL @ HEATON MILL,55.674945826365814,-2.160534365357642,0.0,0.0,1.97,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 1.97           , Dissolved Oxygen as O2 = 0.0"
RIVER / RUNNING SURFACE WATER,2016-05,2016,5,TILL @ HEATON MILL,55.674945826365814,-2.160534365357642,0.0,0.0,1.6475,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 1.6475           , Dissolved Oxygen as O2 = 0.0"
RIVER / RUNNING SURFACE WATER,2016-06,2016,6,TILL @ HEATON MILL,55.674945826365814,-2.160534365357642,0.0,0.0,1.834,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 1.834           , Dissolved Oxygen as O2 = 0.0"
RIVER / RUNNING SURFACE WATER,2016-07,2016,7,TILL @ HEATON MILL,55.674945826365814,-2.160534365357642,0.0,0.0,1.74,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 1.74           , Dissolved Oxygen as O2 = 0.0"
RIVER / RUNNING SURFACE WATER,2016-08,2016,8,TILL @ HEATON MILL,55.674945826365814,-2.160534365357642,0.0,0.0,1.4751999999999998,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 1.4751999999999998           , Dissolved Oxygen as O2 = 0.0"
RIVER / RUNNING SURFACE WATER,2016-09,2016,9,TILL @ HEATON MILL,55.674945826365814,-2.160534365357642,0.0,0.0,1.725,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 1.725           , Dissolved Oxygen as O2 = 0.0"
RIVER / RUNNING SURFACE WATER,2016-10,2016,10,TILL @ HEATON MILL,55.674945826365814,-2.160534365357642,0.0,0.0,1.8675,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 1.8675           , Dissolved Oxygen as O2 = 0.0"
RIVER / RUNNING SURFACE WATER,2016-11,2016,11,SPRING EAST OF BLAXTER QUARRY,55.20664765860221,-2.1024359406509543,0.0,0.0,0.0,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 0.0           , Dissolved Oxygen as O2 = 0.0"
RIVER / RUNNING SURFACE WATER,2016-11,2016,11,TILL @ HEATON MILL,55.674945826365814,-2.160534365357642,0.0,0.0,2.644,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 2.644           , Dissolved Oxygen as O2 = 0.0"
RIVER / RUNNING SURFACE WATER,2016-12,2016,12,TILL @ HEATON MILL,55.674945826365814,-2.160534365357642,0.0,0.0,3.0075,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 3.0075           , Dissolved Oxygen as O2 = 0.0"
RIVER / RUNNING SURFACE WATER,2017-01,2017,1,TILL @ HEATON MILL,55.674945826365814,-2.160534365357642,0.0,0.0,2.59,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 2.59           , Dissolved Oxygen as O2 = 0.0"
RIVER / RUNNING SURFACE WATER,2017-02,2017,2,TILL @ HEATON MILL,55.674945826365814,-2.160534365357642,0.0,0.0,2.6374999999999997,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 2.6374999999999997           , Dissolved Oxygen as O2 = 0.0"
RIVER / RUNNING SURFACE WATER,2017-03,2017,3,TILL @ HEATON MILL,55.674945826365814,-2.160534365357642,0.0,0.0,2.4000000000000004,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 2.4000000000000004           , Dissolved Oxygen as O2 = 0.0"
RIVER / RUNNING SURFACE WATER,2017-04,2017,4,TILL @ HEATON MILL,55.674945826365814,-2.160534365357642,0.0,0.0,2.3425,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 2.3425           , Dissolved Oxygen as O2 = 0.0"
RIVER / RUNNING SURFACE WATER,2017-05,2017,5,TILL @ HEATON MILL,55.674945826365814,-2.160534365357642,0.0,0.0,2.085,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 2.085           , Dissolved Oxygen as O2 = 0.0"
RIVER / RUNNING SURFACE WATER,2017-06,2017,6,TILL @ HEATON MILL,55.674945826365814,-2.160534365357642,0.0,0.0,1.94,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 1.94           , Dissolved Oxygen as O2 = 0.0"
RIVER / RUNNING SURFACE WATER,2017-07,2017,7,TILL @ HEATON MILL,55.674945826365814,-2.160534365357642,0.0,0.0,1.6475,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 1.6475           , Dissolved Oxygen as O2 = 0.0"
RIVER / RUNNING SURFACE WATER,2017-08,2017,8,TILL @ HEATON MILL,55.674945826365814,-2.160534365357642,0.0,0.0,1.64,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 1.64           , Dissolved Oxygen as O2 = 0.0"
RIVER / RUNNING SURFACE WATER,2017-09,2017,9,TILL @ HEATON MILL,55.674945826365814,-2.160534365357642,0.0,0.0,1.6724999999999999,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 1.6724999999999999           , Dissolved Oxygen as O2 = 0.0"
RIVER / RUNNING SURFACE WATER,2017-10,2017,10,TILL @ HEATON MILL,55.674945826365814,-2.160534365357642,0.0,0.0,1.7774999999999999,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 1.7774999999999999           , Dissolved Oxygen as O2 = 0.0"
RIVER / RUNNING SURFACE WATER,2017-11,2017,11,TILL @ HEATON MILL,55.674945826365814,-2.160534365357642,0.0,0.0,2.196,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 2.196           , Dissolved Oxygen as O2 = 0.0"
RIVER / RUNNING SURFACE WATER,2017-12,2017,12,TILL @ HEATON MILL,55.674945826365814,-2.160534365357642,0.0,0.0,2.4766666666666666,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 2.4766666666666666           , Dissolved Oxygen as O2 = 0.0"
RIVER / RUNNING SURFACE WATER,2018-01,2018,1,TILL @ HEATON MILL,55.674945826365814,-2.160534365357642,0.0,0.0,3.005,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 3.005           , Dissolved Oxygen as O2 = 0.0"
RIVER / RUNNING SURFACE WATER,2018-02,2018,2,TILL @ HEATON MILL,55.674945826365814,-2.160534365357642,0.0,0.0,2.9225,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 2.9225           , Dissolved Oxygen as O2 = 0.0"
RIVER / RUNNING SURFACE WATER,2018-03,2018,3,TILL @ HEATON MILL,55.674945826365814,-2.160534365357642,0.0,0.0,2.6825,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 2.6825           , Dissolved Oxygen as O2 = 0.0"
RIVER / RUNNING SURFACE WATER,2018-04,2018,4,TILL @ HEATON MILL,55.674945826365814,-2.160534365357642,0.0,0.0,2.4624999999999995,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 2.4624999999999995           , Dissolved Oxygen as O2 = 0.0"
RIVER / RUNNING SURFACE WATER,2018-05,2018,5,TILL @ HEATON MILL,55.674945826365814,-2.160534365357642,0.0,0.0,2.605,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 2.605           , Dissolved Oxygen as O2 = 0.0"
RIVER / RUNNING SURFACE WATER,2018-06,2018,6,TILL @ HEATON MILL,55.674945826365814,-2.160534365357642,0.0,0.0,2.22,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 2.22           , Dissolved Oxygen as O2 = 0.0"
RIVER / RUNNING SURFACE WATER,2018-07,2018,7,TILL @ HEATON MILL,55.674945826365814,-2.160534365357642,0.0,0.0,1.9825,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 1.9825           , Dissolved Oxygen as O2 = 0.0"
RIVER / RUNNING SURFACE WATER,2018-08,2018,8,TILL @ HEATON MILL,55.674945826365814,-2.160534365357642,0.0,0.0,1.842,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 1.842           , Dissolved Oxygen as O2 = 0.0"
RIVER / RUNNING SURFACE WATER,2018-09,2018,9,TILL @ HEATON MILL,55.674945826365814,-2.160534365357642,0.0,0.0,1.68,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 1.68           , Dissolved Oxygen as O2 = 0.0"
RIVER / RUNNING SURFACE WATER,2018-10,2018,10,TILL @ HEATON MILL,55.674945826365814,-2.160534365357642,0.0,0.0,1.9133333333333333,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 1.9133333333333333           , Dissolved Oxygen as O2 = 0.0"
RIVER / RUNNING SURFACE WATER,2018-11,2018,11,TILL @ HEATON MILL,55.674945826365814,-2.160534365357642,0.0,0.0,1.9600000000000002,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 1.9600000000000002           , Dissolved Oxygen as O2 = 0.0"
RIVER / RUNNING SURFACE WATER,2018-12,2018,12,TILL @ HEATON MILL,55.674945826365814,-2.160534365357642,0.0,0.0,3.92,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 3.92           , Dissolved Oxygen as O2 = 0.0"
RIVER / RUNNING SURFACE WATER,2019-01,2019,1,TILL @ HEATON MILL,55.674945826365814,-2.160534365357642,0.0,0.0,2.618,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 2.618           , Dissolved Oxygen as O2 = 0.0"
RIVER / RUNNING SURFACE WATER,2019-02,2019,2,TILL @ HEATON MILL,55.674945826365814,-2.160534365357642,0.0,0.0,2.465,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 2.465           , Dissolved Oxygen as O2 = 0.0"
RIVER / RUNNING SURFACE WATER,2019-03,2019,3,TILL @ HEATON MILL,55.674945826365814,-2.160534365357642,0.0,0.0,2.486666666666667,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 2.486666666666667           , Dissolved Oxygen as O2 = 0.0"
RIVER / RUNNING SURFACE WATER,2019-04,2019,4,TILL @ HEATON MILL,55.674945826365814,-2.160534365357642,0.0,0.0,2.403333333333333,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 2.403333333333333           , Dissolved Oxygen as O2 = 0.0"
RIVER / RUNNING SURFACE WATER,2019-05,2019,5,TILL @ HEATON MILL,55.674945826365814,-2.160534365357642,0.0,0.0,1.6633333333333333,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 1.6633333333333333           , Dissolved Oxygen as O2 = 0.0"
RIVER / RUNNING SURFACE WATER,2019-06,2019,6,TILL @ HEATON MILL,55.674945826365814,-2.160534365357642,0.0,0.0,1.57,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 1.57           , Dissolved Oxygen as O2 = 0.0"
RIVER / RUNNING SURFACE WATER,2019-07,2019,7,TILL @ HEATON MILL,55.674945826365814,-2.160534365357642,0.0,0.0,1.3399999999999999,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 1.3399999999999999           , Dissolved Oxygen as O2 = 0.0"
RIVER / RUNNING SURFACE WATER,2019-08,2019,8,TILL @ HEATON MILL,55.674945826365814,-2.160534365357642,0.0,0.0,1.6566666666666665,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 1.6566666666666665           , Dissolved Oxygen as O2 = 0.0"
RIVER / RUNNING SURFACE WATER,2019-09,2019,9,TILL @ HEATON MILL,55.674945826365814,-2.160534365357642,0.0,0.0,1.6424999999999998,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 1.6424999999999998           , Dissolved Oxygen as O2 = 0.0"
RIVER / RUNNING SURFACE WATER,2019-10,2019,10,TILL @ HEATON MILL,55.674945826365814,-2.160534365357642,0.0,0.0,1.745,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 1.745           , Dissolved Oxygen as O2 = 0.0"
RIVER / RUNNING SURFACE WATER,2019-11,2019,11,TILL @ HEATON MILL,55.674945826365814,-2.160534365357642,0.0,0.0,2.6550000000000002,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 2.6550000000000002           , Dissolved Oxygen as O2 = 0.0"
RIVER / RUNNING SURFACE WATER,2019-12,2019,12,TILL @ HEATON MILL,55.674945826365814,-2.160534365357642,0.0,0.0,2.7566666666666664,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 2.7566666666666664           , Dissolved Oxygen as O2 = 0.0"
RIVER / RUNNING SURFACE WATER,2020-01,2020,1,TILL @ HEATON MILL,55.674945826365814,-2.160534365357642,0.0,0.0,2.57,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 2.57           , Dissolved Oxygen as O2 = 0.0"
RIVER / RUNNING SURFACE WATER,2020-02,2020,2,TILL @ HEATON MILL,55.674945826365814,-2.160534365357642,0.0,0.0,2.4475,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 2.4475           , Dissolved Oxygen as O2 = 0.0"
RIVER / RUNNING SURFACE WATER,2020-03,2020,3,TILL @ HEATON MILL,55.674945826365814,-2.160534365357642,0.0,0.0,2.53,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 2.53           , Dissolved Oxygen as O2 = 0.0"
RIVER / RUNNING SURFACE WATER,2021-02,2021,2,TILL @ HEATON MILL,55.674945826365814,-2.160534365357642,0.0,0.0,1.7999999999999998,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 1.7999999999999998           , Dissolved Oxygen as O2 = 0.0"
RIVER / RUNNING SURFACE WATER,2021-03,2021,3,TILL @ HEATON MILL,55.674945826365814,-2.160534365357642,0.0,0.0,2.4725,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 2.4725           , Dissolved Oxygen as O2 = 0.0"
RIVER / RUNNING SURFACE WATER,2021-04,2021,4,TILL @ HEATON MILL,55.674945826365814,-2.160534365357642,0.0,0.0,2.415,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 2.415           , Dissolved Oxygen as O2 = 0.0"
RIVER / RUNNING SURFACE WATER,2021-05,2021,5,TILL @ HEATON MILL,55.674945826365814,-2.160534365357642,0.0,0.0,1.494,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 1.494           , Dissolved Oxygen as O2 = 0.0"
RIVER / RUNNING SURFACE WATER,2021-06,2021,6,TILL @ HEATON MILL,55.674945826365814,-2.160534365357642,0.0,0.0,1.49,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 1.49           , Dissolved Oxygen as O2 = 0.0"
RIVER / RUNNING SURFACE WATER,2021-07,2021,7,TILL @ HEATON MILL,55.674945826365814,-2.160534365357642,0.0,0.0,1.6700000000000004,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 1.6700000000000004           , Dissolved Oxygen as O2 = 0.0"
RIVER / RUNNING SURFACE WATER,2021-08,2021,8,TILL @ HEATON MILL,55.674945826365814,-2.160534365357642,0.0,0.0,1.623333333333333,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 1.623333333333333           , Dissolved Oxygen as O2 = 0.0"
RIVER / RUNNING SURFACE WATER,2021-09,2021,9,TILL @ HEATON MILL,55.674945826365814,-2.160534365357642,0.0,0.0,1.8719999999999999,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 1.8719999999999999           , Dissolved Oxygen as O2 = 0.0"
RIVER / RUNNING SURFACE WATER,2021-10,2021,10,TILL @ HEATON MILL,55.674945826365814,-2.160534365357642,0.0,0.0,1.6065,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 1.6065           , Dissolved Oxygen as O2 = 0.0"
RIVER / RUNNING SURFACE WATER,2021-11,2021,11,TILL @ HEATON MILL,55.674945826365814,-2.160534365357642,0.0,0.0,2.1725,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 2.1725           , Dissolved Oxygen as O2 = 0.0"
RIVER / RUNNING SURFACE WATER,2021-12,2021,12,TILL @ HEATON MILL,55.674945826365814,-2.160534365357642,0.0,0.0,2.066666666666667,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 2.066666666666667           , Dissolved Oxygen as O2 = 0.0"
RIVER / RUNNING SURFACE WATER,2022-01,2022,1,TILL @ HEATON MILL,55.674945826365814,-2.160534365357642,0.0,0.0,2.89,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 2.89           , Dissolved Oxygen as O2 = 0.0"
RIVER / RUNNING SURFACE WATER,2022-02,2022,2,TILL @ HEATON MILL,55.674945826365814,-2.160534365357642,0.0,0.0,2.2266666666666666,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 2.2266666666666666           , Dissolved Oxygen as O2 = 0.0"
RIVER / RUNNING SURFACE WATER,2022-03,2022,3,TILL @ HEATON MILL,55.674945826365814,-2.160534365357642,0.0,0.0,2.2180000000000004,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 2.2180000000000004           , Dissolved Oxygen as O2 = 0.0"
RIVER / RUNNING SURFACE WATER,2022-04,2022,4,TILL @ HEATON MILL,55.674945826365814,-2.160534365357642,0.0,0.0,1.9175,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 1.9175           , Dissolved Oxygen as O2 = 0.0"
RIVER / RUNNING SURFACE WATER,2022-05,2022,5,TILL @ HEATON MILL,55.674945826365814,-2.160534365357642,0.0,0.0,1.5566666666666666,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 1.5566666666666666           , Dissolved Oxygen as O2 = 0.0"
RIVER / RUNNING SURFACE WATER,2022-06,2022,6,TILL @ HEATON MILL,55.674945826365814,-2.160534365357642,0.0,0.0,1.6566666666666665,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 1.6566666666666665           , Dissolved Oxygen as O2 = 0.0"
RIVER / RUNNING SURFACE WATER,2022-07,2022,7,TILL @ HEATON MILL,55.674945826365814,-2.160534365357642,0.0,0.0,1.565,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 1.565           , Dissolved Oxygen as O2 = 0.0"
RIVER / RUNNING SURFACE WATER,2022-08,2022,8,TILL @ HEATON MILL,55.674945826365814,-2.160534365357642,0.0,0.0,1.49,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 1.49           , Dissolved Oxygen as O2 = 0.0"
